value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_001044312	15222	46963	-1.6253666456246	-1.41382263736664	-113.468925275102	0	0	0	TRUE
NM_001199721	1292	16068	-3.63651239135154	-3.42496838309359	-113.464910586313	0	0	0	TRUE
NM_205601	4143	23907	-2.52868537757382	-2.31714136931587	-113.453482715478	0	0	0	TRUE
NM_001040316	424	13219	-4.96240496797342	-4.75086095971546	-113.451377755339	0	0	0	TRUE
NM_153669	50982	106502	-1.06282064722718	-0.851276638969221	-113.434447711324	0	0	0	TRUE
NM_001099242	595	13763	-4.53176149818046	-4.32021748992251	-113.425330259991	0	0	0	TRUE
NM_001007436	707	14116	-4.31947730997032	-4.10793330171237	-113.319180095893	0	0	0	TRUE
NM_001002680	4195	24001	-2.51635180109712	-2.30480779283917	-113.313181480642	0	0	0	TRUE
NM_001328346	2025	18249	-3.17182359693381	-2.96027958867585	-113.279018671935	0	0	0	TRUE
NM_001030245	2835	20468	-2.85194949818045	-2.64040548992249	-113.104604334626	0	0	0	TRUE
NM_001002705	4266	24107	-2.49849625487283	-2.28695224661487	-113.032575006123	0	0	0	TRUE
NM_201111	3876	23134	-2.57737426184364	-2.36583025358568	-112.99180152321	0	0	0	TRUE
NM_001198864	264	12707	-5.58894172436612	-5.37739771610817	-112.948275327383	0	0	0	TRUE
NM_001007453	3568	22328	-2.64566650914576	-2.43412250088781	-112.866532577272	0	0	0	TRUE
NM_001030203	8395	33323	-1.98891605909276	-1.7773720508348	-112.81915501609	0	0	0	TRUE
NM_001159824	1460	16455	-3.49448575224433	-3.28294174398638	-112.804180233345	0	0	0	TRUE
NM_001077805	3635	22470	-2.62797285526031	-2.41642884700236	-112.747027462565	0	0	0	TRUE
NM_001006021	1060	15169	-3.83898981070072	-3.62744580244276	-112.736595480885	0	0	0	TRUE
NM_001110450	1465	16443	-3.48850097076019	-3.27695696250223	-112.674268643785	0	0	0	TRUE
NM_001089542	4833	25382	-2.39281485237404	-2.18127084411608	-112.668335279327	0	0	0	TRUE
NM_001003584	2541	19563	-2.94465934506478	-2.73311533680683	-112.634091229265	0	0	0	TRUE
NM_199824	28023	69212	-1.30441078286603	-1.09286677460807	-112.573661457548	0	0	0	TRUE
NM_213522	12810	42090	-1.71620703399941	-1.50466302574145	-112.536196234	0	0	0	TRUE
NM_001044818	1282	15834	-3.62655758942868	-3.41501358117073	-112.502187214565	0	0	0	TRUE
NM_001003560	2579	19599	-2.92589636733309	-2.71435235907513	-112.328375430244	0	0	0	TRUE
NM_212986	2651	19784	-2.89972556952268	-2.68818156126472	-112.277220294048	0	0	0	TRUE
NM_194391	854	14384	-4.07408504589396	-3.862541037636	-112.229021227391	0	0	0	TRUE
NM_001045210	22740	60036	-1.40059560393425	-1.18905159567629	-112.185941765008	0	0	0	TRUE
NM_001089324	2349	18912	-3.00918332216533	-2.79763931390738	-112.098101213104	0	0	0	TRUE
NM_001030235	6904	29920	-2.11560580559604	-1.90406179733809	-112.035885419345	0	0	0	TRUE
NM_001083015	2142	18277	-3.09299889962019	-2.88145489136223	-111.864903584678	0	0	0	TRUE
NM_200234	1594	16664	-3.38601121005017	-3.17446720179222	-111.850355285537	0	0	0	TRUE
NM_200997	1996	17853	-3.16098289784801	-2.94943888959005	-111.842774248025	0	0	0	TRUE
NM_001128415	2722	19843	-2.8658911867305	-2.65434717847254	-111.682162017451	0	0	0	TRUE
NM_001001399	59284	118329	-0.997088994527099	-0.785544986269142	-111.601676595966	0	0	0	TRUE
NM_213520	6180	28201	-2.19006757787333	-1.97852356961538	-111.574155779482	0	0	0	TRUE
NM_001017646	1415	16049	-3.50360944883594	-3.29206544057799	-111.536942484541	0	0	0	TRUE
NM_001281798	7610	31305	-2.04042474237745	-1.82888073411949	-111.518456315804	0	0	0	TRUE
NM_001025507	1661	16796	-3.33799371487264	-3.12644970661468	-111.518033548147	0	0	0	TRUE
NM_001001944	61909	122255	-0.981672408799444	-0.770128400541488	-111.510191148202	0	0	0	TRUE
NM_001013550	1356	15854	-3.54741779792049	-3.33587378966254	-111.482902202949	0	0	0	TRUE
NM_001083840	3023	20581	-2.76726019825037	-2.55571618999242	-111.401653791693	0	0	0	TRUE
NM_001127477	11397	38962	-1.77341361800303	-1.56186960974508	-111.281034479154	0	0	0	TRUE
NM_200891	619	13370	-4.43291624576645	-4.2213722375085	-111.123549306762	0	0	0	TRUE
NM_001290213	580	13209	-4.50932453964312	-4.29778053138516	-110.972540822744	0	0	0	TRUE
NM_200540	4450	24038	-2.43343962531862	-2.22189561706066	-110.903179240281	0	0	0	TRUE
NM_001083546	47692	100151	-1.07035763680264	-0.858813628544686	-110.827954089567	0	0	0	TRUE
NM_200403	8696	33396	-1.94125146902545	-1.7297074607675	-110.825532128611	0	0	0	TRUE
NM_001076751	11824	39627	-1.74476557623306	-1.5332215679751	-110.716649142977	0	0	0	TRUE
NM_213360	5914	27383	-2.21107436405956	-1.9995303558016	-110.707530063506	0	0	0	TRUE
NM_001006091	1224	15274	-3.64140246568856	-3.4298584574306	-110.690002893346	0	0	0	TRUE
NM_001008627	20937	56328	-1.42779751006737	-1.21625350180942	-110.628724565469	0	0	0	TRUE
NM_199929	1497	16110	-3.42781036753551	-3.21626635927756	-110.619244111648	0	0	0	TRUE
NM_001020479	4454	23978	-2.42853786563835	-2.21699385738039	-110.614237672948	0	0	0	TRUE
NM_001024811	5482	26374	-2.26634216016847	-2.05479815191052	-110.587405555111	0	0	0	TRUE
NM_201202	903	14211	-3.97613827982169	-3.76459427156374	-110.584446460006	0	0	0	TRUE
NM_001328426	8274	32426	-1.97049420439868	-1.75895019614072	-110.488901435144	0	0	0	TRUE
NM_001353835	14810	45220	-1.61038935146268	-1.39884534320472	-110.449871426954	0	0	0	TRUE
NM_200073	11353	38628	-1.76657340643453	-1.55502939817658	-110.448569718367	0	0	0	TRUE
NM_200701	8857	33618	-1.9243438744225	-1.71279986616454	-110.429517174682	0	0	0	TRUE
NM_001100006	2478	18889	-2.93029823363333	-2.71875422537538	-110.369516444861	0	0	0	TRUE
NM_001002160	6260	28064	-2.16448609062475	-1.9529420823668	-110.351829520524	0	0	0	TRUE
NM_001320431	1935	17356	-3.16502901978497	-2.95348501152701	-110.348849974115	0	0	0	TRUE
NM_199777	7693	31162	-2.01816961613881	-1.80662560788086	-110.334226794432	0	0	0	TRUE
NM_001105276	1357	15596	-3.52268343397878	-3.31113942572082	-110.223630971268	0	0	0	TRUE
NM_001037698	2917	20031	-2.77967715471596	-2.568133146458	-110.199563018094	0	0	0	TRUE
NM_212636	13852	43346	-1.64580457400761	-1.43426056574965	-110.196022776603	0	0	0	TRUE
NM_001199872	5842	27073	-2.21232050034677	-2.00077649208881	-110.123867856696	0	0	0	TRUE
NM_001002318	606	13116	-4.43586620292011	-4.22432219466215	-110.083547328367	0	0	0	TRUE
NM_200143	18236	51307	-1.49236635705975	-1.2808223488018	-109.949971254899	0	0	0	TRUE
NM_001077600	7800	31273	-2.00337159367785	-1.7918275854199	-109.906719412059	0	0	0	TRUE
NM_001199738	7553	30741	-2.02504240444355	-1.81349839618559	-109.872266868007	0	0	0	TRUE
NM_001044994	850	13888	-4.03023220141941	-3.81868819316146	-109.856676905078	0	0	0	TRUE
NM_200306	1347	15483	-3.5228632805429	-3.31131927228495	-109.826127582631	0	0	0	TRUE
NM_001002179	21222	56528	-1.41340502946858	-1.20186102121062	-109.787067835615	0	0	0	TRUE
NM_001007456	35987	81174	-1.17354186749123	-0.96199785923327	-109.779725143908	0	0	0	TRUE
NM_201215	1920	17190	-3.16239132875691	-2.95084732049895	-109.771941089313	0	0	0	TRUE
NM_200142	1151	14839	-3.68843413345333	-3.47689012519538	-109.700695310259	0	0	0	TRUE
NM_001007182	727	13441	-4.20854130313432	-3.99699729487636	-109.678774018785	0	0	0	TRUE
NM_173237	19959	54270	-1.44311546912647	-1.23157146086851	-109.664656596038	0	0	0	TRUE
NM_001040347	1115	14714	-3.72207388121212	-3.51052987295416	-109.653476341208	0	0	0	TRUE
NM_001126423	54443	109989	-1.01454077533682	-0.802996767078863	-109.653267443418	0	0	0	TRUE
NM_001007433	758	13533	-4.15814003326942	-3.94659602501146	-109.618996425987	0	0	0	TRUE
NM_001111239	4047	22748	-2.49081495528281	-2.27927094702485	-109.577133697586	0	0	0	TRUE
NM_199581	3889	22359	-2.5233845256084	-2.31184051735044	-109.568321123907	0	0	0	TRUE
NM_001044983	1262	15151	-3.58562920251788	-3.37408519425993	-109.503982695359	0	0	0	TRUE
NM_001100045	3786	22083	-2.54418986099451	-2.33264585273656	-109.474462401606	0	0	0	TRUE
NM_001080035	2353	18343	-2.96265638551406	-2.7511123772561	-109.441668728707	0	0	0	TRUE
NM_001200010	1166	14827	-3.66858702801529	-3.45704301975733	-109.406014411462	0	0	0	TRUE
NM_001007296	12428	40396	-1.70061829823971	-1.48907428998176	-109.400995716972	0	0	0	TRUE
NM_001020750	5105	25198	-2.30332636335918	-2.09178235510123	-109.336177977331	0	0	0	TRUE
NM_213072	27672	67361	-1.28348663710358	-1.07194262884562	-109.327231511454	0	0	0	TRUE
NM_201003	11304	38177	-1.75587036749504	-1.54432635923708	-109.248542124197	0	0	0	TRUE
NM_001020614	3580	21512	-2.58711016772125	-2.3755661594633	-109.222469535276	0	0	0	TRUE
NM_001044799	2434	18514	-2.92721555390387	-2.71567154564591	-109.202837117816	0	0	0	TRUE
NM_213458	1960	17184	-3.13214033898284	-2.92059633072489	-109.198586419729	0	0	0	TRUE
NM_001014355	537	12688	-4.56239877771857	-4.35085476946061	-109.097067419696	0	0	0	TRUE
NM_001347881	200	11776	-5.87970576628229	-5.66816175802433	-108.979431835879	0	0	0	TRUE
NM_001001830	7712	30836	-1.99943867645714	-1.78789466819918	-108.970752618858	0	0	0	TRUE
NM_200729	1344	15294	-3.5083607359646	-3.29681672770664	-108.949136233107	0	0	0	TRUE
NM_001089489	1226	14918	-3.60502324773266	-3.39347923947471	-108.916595774078	0	0	0	TRUE
NM_001109708	958	14043	-3.87368170469693	-3.66213769643897	-108.852622340854	0	0	0	TRUE
NM_001110833	15005	45071	-1.58675614085828	-1.37521213260032	-108.84970405153	0	0	0	TRUE
NM_001024379	9110	33687	-1.88666899565286	-1.67512498739491	-108.819475711187	0	0	0	TRUE
NM_200248	1767	16534	-3.22606184690314	-3.01451783864519	-108.773074896075	0	0	0	TRUE
NM_001327809	12061	39491	-1.7111743717766	-1.49963036351864	-108.736138836568	0	0	0	TRUE
NM_001012490	1495	15703	-3.39282281745757	-3.18127880919962	-108.681832864724	0	0	0	TRUE
NM_001082919	7919	31183	-1.97736956556397	-1.76582555730601	-108.644303656624	0	0	0	TRUE
NM_131145	23460	59981	-1.35430256157472	-1.14275855331676	-108.636998721322	0	0	0	TRUE
NM_001007409	7298	29867	-2.03297927694399	-1.82143526868604	-108.62344873783	0	0	0	TRUE
NM_200645	3641	21523	-2.56347253717939	-2.35192852892144	-108.607293125173	0	0	0	TRUE
NM_001305467	1808	16607	-3.19932489585139	-2.98778088759343	-108.547834171239	0	0	0	TRUE
NM_001001813	4358	23217	-2.41344346388686	-2.2018994556289	-108.386761259957	0	0	0	TRUE
NM_001005939	1812	16578	-3.19361510748741	-2.98207109922946	-108.352913158229	0	0	0	TRUE
NM_201326	38707	84879	-1.13281316391058	-0.921269155652627	-108.266780404277	0	0	0	TRUE
NM_152953	10077	35462	-1.81520770281445	-1.60366369455649	-108.218818624021	0	0	0	TRUE
NM_001099250	1029	14133	-3.77975285049511	-3.56820884223715	-108.146070903614	0	0	0	TRUE
NM_213250	40415	87521	-1.11473837455153	-0.903194366293572	-108.120670297183	0	0	0	TRUE
NM_199811	23843	60413	-1.3412932583993	-1.12974925014135	-108.02972209424	0	0	0	TRUE
NM_001003998	2374	18091	-2.92988031663214	-2.71833630837419	-108.0041121553	0	0	0	TRUE
NM_001077601	1444	15408	-3.41553696095629	-3.20399295269833	-107.998825350885	0	0	0	TRUE
NM_001076750	5018	24670	-2.29757333977831	-2.08602933152036	-107.994601539046	0	0	0	TRUE
NM_001003529	13215	41408	-1.64773309746358	-1.43618908920562	-107.812880849133	0	0	0	TRUE
NM_200428	2111	17312	-3.03577392047966	-2.8242299122217	-107.772907783906	0	0	0	TRUE
NM_001002228	1666	16006	-3.26415250852273	-3.05260850026477	-107.661444772045	0	0	0	TRUE
NM_001353863	974	13856	-3.83044525264438	-3.61890124438643	-107.652426074371	0	0	0	TRUE
NM_001089378	602	12611	-4.38877538272547	-4.17723137446751	-107.61475783411	0	0	0	TRUE
NM_001076666	480	12188	-4.66628318907797	-4.45473918082001	-107.525656335735	0	0	0	TRUE
NM_001083875	2295	17771	-2.95295880744598	-2.74141479918802	-107.522530744428	0	0	0	TRUE
NM_001017894	262	11549	-5.46205731558417	-5.25051330732621	-107.475327993751	0	0	0	TRUE
NM_001008649	1123	14295	-3.67008078711786	-3.4585367788599	-107.443872434425	0	0	0	TRUE
NM_131507	1955	16797	-3.10296307323943	-2.89141906498148	-107.425150883057	0	0	0	TRUE
NM_001326526	650	12717	-4.29017484386044	-4.07863083560248	-107.33363657313	0	0	0	TRUE
NM_199952	7460	29863	-2.00111156851689	-1.78956756025893	-107.306822697376	0	0	0	TRUE
NM_212578	10410	35850	-1.78400305028985	-1.57245904203189	-107.270591311885	0	0	0	TRUE
NM_001079994	4657	23642	-2.34387929849978	-2.13233529024182	-107.203519439628	0	0	0	TRUE
NM_001082852	741	12985	-4.13122866125994	-3.91968465300198	-107.142894690791	0	0	0	TRUE
NM_199679	9964	34916	-1.80909136564644	-1.59754735738848	-107.086288165843	0	0	0	TRUE
NM_213097	762	13008	-4.09346435458171	-3.88192034632375	-106.901858643085	0	0	0	TRUE
NM_001020696	4980	24318	-2.28780693381255	-2.0762629255546	-106.900119041715	0	0	0	TRUE
NM_001020472	1644	15773	-3.26217488044128	-3.05063087218332	-106.842304639862	0	0	0	TRUE
NM_199797	3633	21099	-2.53794135227358	-2.32639734401562	-106.83648583627	0	0	0	TRUE
NM_213141	6453	27584	-2.09578974894488	-1.88424574068693	-106.819753202723	0	0	0	TRUE
NM_201187	2696	18699	-2.79406871695018	-2.58252470869223	-106.802392519501	0	0	0	TRUE
NM_201112	6059	26716	-2.14055240865576	-1.9290084003978	-106.791278428468	0	0	0	TRUE
NM_200592	381	11711	-4.94192946460264	-4.73038545634468	-106.701938059059	0	0	0	TRUE
NM_001111247	1795	16186	-3.17269075141694	-2.96114674315899	-106.699119683526	0	0	0	TRUE
NM_199909	4330	22749	-2.39336419868628	-2.18182019042833	-106.680925132679	0	0	0	TRUE
NM_199584	4284	22623	-2.40075987030463	-2.18921586204668	-106.608951212781	0	0	0	TRUE
NM_001128364	4793	23812	-2.31268795440915	-2.1011439461512	-106.58909939863	0	0	0	TRUE
NM_001083569	1588	15555	-3.29209557727879	-3.08055156902083	-106.587929185119	0	0	0	TRUE
NM_001077156	5513	25445	-2.20647268477345	-1.99492867651549	-106.557130515777	0	0	0	TRUE
NM_201479	889	13352	-3.90872863053283	-3.69718462227487	-106.50764235351	0	0	0	TRUE
NM_001128570	661	12592	-4.25171336399979	-4.04016935574184	-106.505139187556	0	0	0	TRUE
NM_001327904	3554	20824	-2.55073163037543	-2.33918762211748	-106.485176589165	0	0	0	TRUE
NM_001145583	2948	19287	-2.70982032702379	-2.49827631876583	-106.473360154955	0	0	0	TRUE
NM_001309845	37466	82136	-1.13243273142032	-0.920888723162369	-106.465511223694	0	0	0	TRUE
NM_173285	7906	30566	-1.95090790694517	-1.73936389868722	-106.439103993345	0	0	0	TRUE
NM_001079982	10771	36305	-1.75301605422673	-1.54147204596877	-106.391803104655	0	0	0	TRUE
NM_200543	935	13479	-3.8496032924696	-3.63805928421164	-106.386085387301	0	0	0	TRUE
NM_001113594	960	13559	-3.82007256505234	-3.60852855679438	-106.378208975284	0	0	0	TRUE
NM_001006101	1019	13728	-3.75189550133373	-3.54035149307578	-106.264867685601	0	0	0	TRUE
NM_001030232	323	11453	-5.14804757236758	-4.93650356410962	-106.254104464803	0	0	0	TRUE
NM_199903	12094	38812	-1.68221129366794	-1.47066728540998	-106.247216465133	0	0	0	TRUE
NM_199981	6290	27083	-2.10625563373417	-1.89471162547621	-106.240212846152	0	0	0	TRUE
NM_201156	2347	17614	-2.90783282402758	-2.69628881576962	-106.110978041104	0	0	0	TRUE
NM_001025519	439	11773	-4.74511724529561	-4.53357323703765	-106.090080755763	0	0	0	TRUE
NM_001003543	4109	22067	-2.42503127350498	-2.21348726524702	-106.011181879619	0	0	0	TRUE
NM_001025536	34983	77958	-1.15604306472837	-0.944499056470416	-105.946397068456	0	0	0	TRUE
NM_001013572	959	13466	-3.81164674447276	-3.6001027362148	-105.919759506965	0	0	0	TRUE
NM_001003598	12158	38836	-1.67548869093457	-1.46394468267661	-105.917575841524	0	0	0	TRUE
NM_213045	15871	45704	-1.52592740266548	-1.31438339440753	-105.873444672226	0	0	0	TRUE
NM_213497	2238	17264	-2.94748482851162	-2.73594082025367	-105.866355099915	0	0	0	TRUE
NM_200098	5609	25469	-2.18292682745295	-1.971382819195	-105.779853274337	0	0	0	TRUE
NM_001025517	6378	27149	-2.08972305640931	-1.87817904815135	-105.743982936494	0	0	0	TRUE
NM_001076614	2042	16689	-3.03084274009697	-2.81929873183901	-105.721434391147	0	0	0	TRUE
NM_001006048	10862	36285	-1.74008350166424	-1.52853949340629	-105.706790502539	0	0	0	TRUE
NM_199732	5233	24594	-2.23259623174122	-2.02105222348326	-105.65242106914	0	0	0	TRUE
NM_001328036	33733	75796	-1.16796108647498	-0.95641707821702	-105.566447417205	0	0	0	TRUE
NM_001044395	14351	42821	-1.5771672177762	-1.36562320951825	-105.533041362862	0	0	0	TRUE
NM_200067	5591	25356	-2.18114892302684	-1.96960491476888	-105.482225416095	0	0	0	TRUE
NM_001076644	2185	17033	-2.96262737254731	-2.75108336428935	-105.460577669989	0	0	0	TRUE
NM_001002708	666	12405	-4.21925574770853	-4.00771173945058	-105.45354016065	0	0	0	TRUE
NM_001004578	12674	39668	-1.64610374019097	-1.43455973193302	-105.433145641683	0	0	0	TRUE
NM_001006078	1676	15574	-3.21604547723053	-3.00450146897257	-105.399983758553	0	0	0	TRUE
NM_001080634	464	11720	-4.65870395418204	-4.44715994592408	-105.399959691741	0	0	0	TRUE
NM_001020605	17681	48778	-1.4640307330133	-1.25248672475534	-105.34988474434	0	0	0	TRUE
NM_001002661	2210	17077	-2.94993627720398	-2.73839226894603	-105.340996348788	0	0	0	TRUE
NM_001089478	2402	17598	-2.87310342077248	-2.66155941251452	-105.328637438893	0	0	0	TRUE
NM_200498	1581	15274	-3.27216865602284	-3.06062464776489	-105.300536114289	0	0	0	TRUE
NM_201303	39416	84719	-1.10390418348872	-0.892360175230767	-105.29683680479	0	0	0	TRUE
NM_001110417	40792	86872	-1.09060500909932	-0.879061000841361	-105.280170252581	0	0	0	TRUE
NM_001003419	1026	13555	-3.72372247711802	-3.51217846886006	-105.265545253225	0	0	0	TRUE
NM_001044753	12064	38461	-1.67268794004246	-1.4611439317845	-105.254326996319	0	0	0	TRUE
NM_001042687	20957	54468	-1.37797668462408	-1.16643267636613	-105.235134949999	0	0	0	TRUE
NM_001328384	457	11656	-4.67273480700644	-4.46119079874849	-105.187346946859	0	0	0	TRUE
NM_200919	38270	82863	-1.11451415207409	-0.902970143816137	-105.181226580314	0	0	0	TRUE
NM_001005941	5599	25297	-2.17572521905451	-1.96418121079655	-105.168098979746	0	0	0	TRUE
NM_001076635	2630	18154	-2.78715275788053	-2.57560874962257	-105.078439762763	0	0	0	TRUE
NM_200118	3775	21046	-2.4789975113648	-2.26745350310684	-105.066457865376	0	0	0	TRUE
NM_001126455	8687	31798	-1.87200608448052	-1.66046207622256	-105.065357053717	0	0	0	TRUE
NM_001130661	2203	16993	-2.94739917297417	-2.73585516471622	-105.030397767348	0	0	0	TRUE
NM_001099230	25678	62395	-1.28089758523391	-1.06935357697595	-105.012233240066	0	0	0	TRUE
NM_001002433	6159	26481	-2.10418957027722	-1.89264556201926	-104.975768742866	0	0	0	TRUE
NM_001020645	6206	26565	-2.09779111083171	-1.88624710257376	-104.902947662928	0	0	0	TRUE
NM_200202	1090	13685	-3.65019539458803	-3.43865138633007	-104.882752996378	0	0	0	TRUE
NM_001020629	5347	24664	-2.20560521270856	-1.9940612044506	-104.879115116998	0	0	0	TRUE
NM_001007343	2172	16856	-2.95616621101294	-2.74462220275499	-104.782039520768	0	0	0	TRUE
NM_001004561	5511	25004	-2.18177287534632	-1.97022886708836	-104.76930443566	0	0	0	TRUE
NM_199993	11990	38167	-1.67049413363796	-1.45895012538	-104.733606138028	0	0	0	TRUE
NM_001017662	2229	17000	-2.93106622465267	-2.71952221639472	-104.720853181428	0	0	0	TRUE
NM_213178	122681	205829	-0.746534431636992	-0.534990423379035	-104.712439070034	0	0	0	TRUE
NM_001013540	3709	20795	-2.48713451203071	-2.27559050377275	-104.665118102401	0	0	0	TRUE
NM_201056	1842	15904	-3.11004469547095	-2.89850068721299	-104.657978377691	0	0	0	TRUE
NM_001161453	12408	38911	-1.64890746609224	-1.43736345783429	-104.575425267446	0	0	0	TRUE
NM_001111217	3539	20354	-2.52389867617029	-2.31235466791233	-104.553986617288	0	0	0	TRUE
NM_001045307	935	13113	-3.80988760873183	-3.59834360047387	-104.502992692752	0	0	0	TRUE
NM_200203	1778	15686	-3.14115027625142	-2.92960626799346	-104.488868986229	0	0	0	TRUE
NM_001281985	5557	25037	-2.17168355966447	-1.96013955140652	-104.484083544077	0	0	0	TRUE
NM_001003469	3131	19312	-2.62480216761635	-2.4132581593584	-104.44414291344	0	0	0	TRUE
NM_199577	12102	38292	-1.66179752466635	-1.45025351640839	-104.436953750563	0	0	0	TRUE
NM_199805	6803	27719	-2.02663221703821	-1.81508820878025	-104.394352470772	0	0	0	TRUE
NM_212892	5762	25461	-2.1436475176787	-1.93210350942074	-104.363927798562	0	0	0	TRUE
NM_001044972	4752	23180	-2.28627382509307	-2.07472981683511	-104.319369402758	0	0	0	TRUE
NM_200010	9370	32959	-1.81455151777261	-1.60300750951465	-104.298547482164	0	0	0	TRUE
NM_199807	2545	17759	-2.80281278515849	-2.59126877690053	-104.277477939865	0	0	0	TRUE
NM_001002204	8012	30203	-1.91445753024623	-1.70291352198827	-104.24428763324	0	0	0	TRUE
NM_001080600	2010	16287	-3.01845348318415	-2.80690947492619	-104.204865073919	0	0	0	TRUE
NM_001128334	799	12605	-3.97965680481792	-3.76811279655997	-104.182216573571	0	0	0	TRUE
NM_001002723	423	11344	-4.74512796411957	-4.53358395586161	-104.139248462225	0	0	0	TRUE
NM_001290080	86712	154663	-0.834824536687396	-0.62328052842944	-104.131068927512	0	0	0	TRUE
NM_001007349	786	12552	-3.99724413470949	-3.78570012645154	-104.130350801081	0	0	0	TRUE
